ANO_LETIVO,CODIGO_CIE,CODIGO_INEP,CodigoDiretoria,NomeDiretoria,NomeEscola,NomeMunicipio,ANOS_INICIAIS,ANOS_FINAIS,ENSINO_MÉDIO
2019,900148,35900148,10402,GUARULHOS SUL,MARIA LEDA FERNANDES BRIGO PROFESSORA,GUARULHOS,5.4600000000,4.1700000000,2.9800000000
2019,900151,35900151,10402,GUARULHOS SUL,MARIA APARECIDA RODRIGUES PROFESSORA,GUARULHOS,0.0000000000,3.4800000000,2.8700000000
2019,900163,35900163,10402,GUARULHOS SUL,ALAYDE MARIA VICENTE PROFESSORA,GUARULHOS,0.0000000000,2.3600000000,1.8500000000
2019,900175,35900175,10603,SANTO ANDRE,BENERALDO DE TOLEDO PIZA PROFESSOR,SANTO ANDRE,0.0000000000,3.7100000000,2.0900000000
2019,900187,35900187,20403,BRAGANCA PAULISTA,MATHILDE TEIXEIRA DE MORAES PROFESSORA,BRAGANCA PAULISTA,0.0000000000,3.3100000000,2.4300000000
2019,900217,35900217,20601,BAURU,WALTER BARRETTO MELCHERT PROF,BAURU,5.1100000000,3.9900000000,1.8200000000
2019,900229,35900229,20601,BAURU,DURVAL GUEDES DE AZEVEDO PROF,BAURU,0.0000000000,2.3500000000,2.5400000000
2019,900230,35900230,20602,JAU,NOEMIA KUESTER PISANI GERULIS PROFESSORA,PEDERNEIRAS,0.0000000000,4.1600000000,0.0000000000
2019,900266,35900266,20303,BOTUCATU,SOPHIA GABRIEL DE OLIVEIRA PROFA,BOTUCATU,0.0000000000,3.1500000000,2.0900000000
2019,900285,35900285,20304,ITAPETININGA,JAIR BARTH PROF,ITAPETININGA,0.0000000000,3.0800000000,1.7000000000
2019,900291,35900291,20306,ITU,SYLVIA DE PAULA LEITE BAUER,ITU,0.0000000000,4.2200000000,2.8900000000
2019,900321,35900321,20306,ITU,JOSE BENEDITO GONCALVES PROF,SALTO,6.1000000000,0.0000000000,0.0000000000
2019,900345,35900345,20308,SOROCABA,ROQUE CONCEICAO MARTINS PROFESSOR,SOROCABA,0.0000000000,3.0800000000,2.7000000000
2019,900357,35900357,20308,SOROCABA,MARIO GUILHERME NOTARI,SOROCABA,4.5900000000,3.1000000000,2.0900000000
2019,900369,35900369,20308,SOROCABA,GUIOMAR CAMOLESI SOUZA PROFESSORA,SOROCABA,0.0000000000,4.0500000000,2.4100000000
2019,900370,35900370,20308,SOROCABA,JULIA RIOS ATHAYDE PROFESSORA,SOROCABA,0.0000000000,4.0200000000,0.0000000000
2019,900382,35900382,20308,SOROCABA,GUALBERTO MOREIRA DOUTOR,SOROCABA,0.0000000000,3.1300000000,2.2600000000
2019,900400,35900400,20308,SOROCABA,ANTONIA LUCCHESI PROFESSORA,SOROCABA,6.8000000000,4.5200000000,0.0000000000
2019,900424,35900424,20302,AVARE,DIMAS MOZART E SILVA PROFESSOR,TAQUARITUBA,0.0000000000,4.3000000000,2.7400000000
2019,900436,35900436,20310,VOTORANTIM,PEDRO AUGUSTO RANGEL FILHO PROFESSOR,VOTORANTIM,0.0000000000,4.5000000000,4.2200000000
2019,900459,35900459,20401,AMERICANA,GEMMA VASCONCELOS CAMARGO CAPELLO PROFA,SANTA BARBARA D'OESTE,0.0000000000,3.9100000000,0.0000000000
2019,900461,35900461,20413,SAO JOAO DA BOA VISTA,ISAURA TEIXEIRA VASCONCELLOS PROFESSORA,SAO JOAO DA BOA VISTA,0.0000000000,2.2600000000,0.0000000000
2019,900473,35900473,20413,SAO JOAO DA BOA VISTA,LAUDELINA DE OLIVEIRA POURRAT PROFESSORA,SAO JOSE DO RIO PARDO,0.0000000000,2.4400000000,2.3800000000
2019,900485,35900485,20415,SUMARE,RUBENS OSCAR GUELLI PROFESSOR,SUMARE,7.1100000000,0.0000000000,0.0000000000
2019,900497,35900497,20415,SUMARE,WANDA FELIX DE ANDRADE PROFESSORA,SUMARE,5.7700000000,0.0000000000,0.0000000000
2019,900515,35900515,20415,SUMARE,ONDINA PINTO GONZALEZ PROFESSORA,SUMARE,5.1400000000,3.9000000000,0.0000000000
2019,900527,35900527,20415,SUMARE,PAULINA ROSA PROFESSORA,HORTOLANDIA,6.7800000000,3.7200000000,2.5400000000
2019,900576,35900576,20413,SAO JOAO DA BOA VISTA,ACHILES RODRIGUES PROFESSOR,VARGEM GRANDE DO SUL,0.0000000000,2.8100000000,2.5100000000
2019,900588,35900588,20407,JUNDIAI,HAMILTON JOSE BIANCHI MONSENHOR,VARZEA PAULISTA,0.0000000000,3.1000000000,2.8000000000
2019,900631,35900631,20507,RIBEIRAO PRETO,FERNANDO CAMPOS ROSAS PROFESSOR,CRAVINHOS,0.0000000000,2.6800000000,1.8900000000
2019,900655,35900655,20504,FRANCA,JOSE PINHEIRO DE LACERDA CAPITAO,FRANCA,0.0000000000,3.9800000000,2.1800000000
2019,900667,35900667,20504,FRANCA,SUDARIO FERREIRA,FRANCA,0.0000000000,2.7500000000,1.1800000000
2019,900679,35900679,20504,FRANCA,SUELY MACHADO DA SILVA PROFA,FRANCA,0.0000000000,3.5400000000,2.3600000000
2019,900709,35900709,20510,SAO JOAQUIM DA BARRA,NEUSA OKANO MIZUNO PROFESSORA,MORRO AGUDO,0.0000000000,2.6000000000,0.0000000000
2019,900734,35900734,20507,RIBEIRAO PRETO,BENEDITO MACIEL ARANTES PROFESSOR,RIBEIRAO PRETO,3.2900000000,0.0000000000,0.0000000000
2019,900746,35900746,20507,RIBEIRAO PRETO,ORLANDO JURCA DEPUTADO,RIBEIRAO PRETO,5.1500000000,0.0000000000,0.0000000000
2019,900758,35900758,20507,RIBEIRAO PRETO,JOAO PALMA GUIAO DOUTOR,RIBEIRAO PRETO,0.0000000000,4.5400000000,3.4000000000
2019,900761,35900761,20507,RIBEIRAO PRETO,HELIO LOURENCO DE OLIVEIRA PROFESSOR,RIBEIRAO PRETO,0.0000000000,2.8100000000,0.0000000000
2019,900771,35900771,20507,RIBEIRAO PRETO,MIGUEL JORGE,RIBEIRAO PRETO,6.9900000000,2.9000000000,2.7000000000
2019,900795,35900795,20509,SAO CARLOS,JOAO JORGE MARMORATO PROFESSOR,SAO CARLOS,8.0000000000,3.9000000000,3.3000000000
2019,900862,35900862,21001,ASSIS,DAVID JOSE LUZ PROF,TARUMA,0.0000000000,3.0700000000,2.3200000000
2019,900874,35900874,21001,ASSIS,NOEMIA GARCIA CICILIATO PROFA,FLORÍNEA,5.4100000000,0.0000000000,0.0000000000
2019,900916,35900916,21004,OURINHOS,ARY CORREA DOUTOR,OURINHOS,0.0000000000,2.8800000000,1.9600000000
2019,900941,35900941,20908,SANTO ANASTACIO,MERCIA MARIA PRETTI SOARES PROFESSORA,PRESIDENTE EPITACIO,6.4800000000,0.0000000000,0.0000000000
2019,900965,35900965,20904,PRESIDENTE PRUDENTE,FATIMA APARECIDA COSTA FALCON PROFESSORA,PRESIDENTE PRUDENTE,0.0000000000,1.7200000000,2.1600000000
2019,900977,35900977,21006,TUPA,ARY FONSECA,RINOPOLIS,5.3100000000,0.0000000000,0.0000000000
2019,900990,35900990,20601,BAURU,ANTONIO GUEDES DE AZEVEDO PROF,BAURU,0.0000000000,4.2700000000,3.3100000000
2019,901003,35901003,20601,BAURU,ANTONIO FERREIRA DE MENEZES VEREADOR,BAURU,0.0000000000,2.4300000000,1.5100000000
2019,901015,35901015,20601,BAURU,EDISON BASTOS GASPARINI PREF,BAURU,0.0000000000,2.7200000000,1.3800000000
2019,901027,35901027,20602,JAU,BENEDITO DOS SANTOS GUERREIRO,DOIS CORREGOS,0.0000000000,3.3500000000,2.1500000000
2019,901052,35901052,20411,PIRASSUNUNGA,VICENTE CASALE PADOVANI PROFESSOR,ARARAS,6.2900000000,0.0000000000,0.0000000000
2019,901064,35901064,20411,PIRASSUNUNGA,JUDITH FERRAO LEGASPE PROFESSORA,ARARAS,0.0000000000,4.2200000000,2.1100000000
2019,901076,35901076,20411,PIRASSUNUNGA,CARLOTA FERNANDES DE SOUZA RODINI,ARARAS,0.0000000000,3.8100000000,2.5100000000
2019,901088,35901088,20417,CAMPINAS LESTE,ALBERTO MEDALJON PROFESSOR,CAMPINAS,5.4800000000,3.6000000000,1.8000000000
2019,901097,35901097,20404,CAMPINAS OESTE,MARIA JULIETA DE GODOI CARTEZANI PROFESSORA,CAMPINAS,0.0000000000,3.2700000000,2.7600000000
2019,901106,35901106,20404,CAMPINAS OESTE,JOAQUIM PEDROSO SARGENTO,CAMPINAS,6.8500000000,0.0000000000,0.0000000000
2019,901118,35901118,20404,CAMPINAS OESTE,ELISEU NARCISO REVERENDO,CAMPINAS,0.0000000000,3.3700000000,4.5900000000
2019,901124,35901124,20404,CAMPINAS OESTE,CELESTE PALANDI DE MELLO PROFESSORA,CAMPINAS,4.7900000000,0.0000000000,1.4100000000
2019,901131,35901131,20404,CAMPINAS OESTE,NEWTON OPPERMANN DOUTOR,CAMPINAS,3.9600000000,2.9300000000,1.1400000000
2019,901155,35901155,20407,JUNDIAI,DAGOBERTO ROMAG FREI,CAMPO LIMPO PAULISTA,0.0000000000,2.7700000000,1.5500000000
2019,901167,35901167,20419,CAPIVARI,JOSE BONIFACIO CARRETTA PADRE,CAPIVARI,0.0000000000,3.4100000000,2.6500000000
2019,901192,35901192,20407,JUNDIAI,OSCARLINA DE ARAUJO OLIVEIRA PROFESSORA,ITATIBA,0.0000000000,0.0000000000,3.1900000000
2019,901222,35901222,20407,JUNDIAI,ZULMIRO ALVES DE SIQUEIRA,JARINU,0.0000000000,3.7500000000,2.9700000000
2019,901246,35901246,20411,PIRASSUNUNGA,ARLINDO FAVARO PROFESSOR,LEME,0.0000000000,3.4900000000,2.8400000000
2019,901258,35901258,20408,LIMEIRA,LUIGINO BURIGOTTO,LIMEIRA,7.2000000000,4.2200000000,0.0000000000
2019,901261,35901261,20408,LIMEIRA,PAULO CHAVES PROFESSOR,LIMEIRA,0.0000000000,3.6900000000,2.1200000000
2019,901271,35901271,20407,JUNDIAI,ODILON LEITE FERRAZ,LOUVEIRA,0.0000000000,4.3200000000,2.5200000000
2019,901283,35901283,20407,JUNDIAI,PEDRO YOSHICHIKA IRIE,LOUVEIRA,0.0000000000,5.9000000000,0.0000000000
2019,901295,35901295,20413,SAO JOAO DA BOA VISTA,ZENAIDE PERETO RIBEIRO ROCHA PROFESSORA,MOCOCA,0.0000000000,3.2600000000,1.8600000000
2019,901313,35901313,20409,MOGI MIRIM,ANTONIO JOSE PERES MARQUES PROF,MOGI MIRIM,0.0000000000,1.6000000000,1.7500000000
2019,901325,35901325,20410,PIRACICABA,PAULO LUIZ VALERIO,PIRACICABA,0.0000000000,4.4100000000,3.7100000000
2019,901337,35901337,20410,PIRACICABA,FELIPE CARDOSO,PIRACICABA,0.0000000000,2.1100000000,2.1500000000
2019,901362,35901362,20102,SANTOS,CORALINA RIBEIRO DOS SANTOS CALDEIRA DONA,GUARUJA,4.5900000000,0.0000000000,0.0000000000
2019,901374,35901374,20102,SANTOS,LUIZ BENEDITINO FERREIRA,GUARUJA,3.0800000000,0.0000000000,0.0000000000
2019,901386,35901386,20103,SAO VICENTE,ANTONIO NUNES LOPES DA SILVA PROFESSOR,PRAIA GRANDE,0.0000000000,0.0000000000,1.9900000000
2019,901398,35901398,20102,SANTOS,ARCHIMEDES BAVA PROFESSOR,BERTIOGA,0.0000000000,2.6900000000,2.0900000000
2019,901404,35901404,20103,SAO VICENTE,ALBINO LUIZ CALDAS PROFESSOR,SAO VICENTE,0.0000000000,2.9000000000,2.1400000000
2019,901465,35901465,20207,JACAREI,ANTONIO MARTINS DA SILVA PROF,JACAREI,0.0000000000,3.6600000000,0.0000000000
2019,901489,35901489,20202,GUARATINGUETA,JULIO FORTES,LAVRINHAS,0.0000000000,0.0000000000,1.4300000000
2019,901507,35901507,20202,GUARATINGUETA,AROLDO AZEVEDO PROF,LORENA,0.0000000000,2.3600000000,1.4900000000
2019,901519,35901519,20204,PINDAMONHANGABA,DIRCE APARECIDA PEREIRA MARCONDES,PINDAMONHANGABA,0.0000000000,4.6500000000,0.0000000000
2019,901520,35901520,20204,PINDAMONHANGABA,RUBENS ZAMITH PROFESSOR,PINDAMONHANGABA,0.0000000000,3.0200000000,2.8800000000
2019,901532,35901532,20205,SAO JOSE DOS CAMPOS,DINORA PEREIRA RAMOS BRITO PROFESSORA,SAO JOSE DOS CAMPOS,5.2800000000,3.0000000000,1.5300000000
2019,901556,35901556,20205,SAO JOSE DOS CAMPOS,NELSON FERREIRA DA SILVA PROFESSOR,SAO JOSE DOS CAMPOS,6.1700000000,0.0000000000,0.0000000000
2019,901568,35901568,20205,SAO JOSE DOS CAMPOS,JULIA BERNARDES RODRIGUES PROFESSORA,SAO JOSE DOS CAMPOS,5.4000000000,0.0000000000,0.0000000000
2019,901573,35901573,20205,SAO JOSE DOS CAMPOS,UBIRAJARA BERNA DE CHIARA UBIRAJARA BRASIL,SAO JOSE DOS CAMPOS,5.9600000000,5.0000000000,0.0000000000
2019,901581,35901581,20205,SAO JOSE DOS CAMPOS,GERALDINA COELHO MONTEIRO PROFESSORA,SAO JOSE DOS CAMPOS,0.0000000000,3.4100000000,2.1500000000
2019,901600,35901600,20206,TAUBATE,GENTIL DE CAMARGO PROFESSOR,TAUBATE,0.0000000000,0.0000000000,2.3500000000
2019,901659,35901659,21102,REGISTRO,MASSAKO OSAWA HIRABAYASHI PROFESSORA,REGISTRO,0.0000000000,3.7900000000,2.5400000000
2019,901660,35901660,21102,REGISTRO,IRENE MACHADO DE LIMA DONA,REGISTRO,0.0000000000,4.2200000000,3.1700000000
2019,901672,35901672,10101,NORTE 1,RAUL ANTONIO FRAGOSO PROFESSOR,SAO PAULO,8.4400000000,0.0000000000,0.0000000000
2019,901684,35901684,10101,NORTE 1,EDUARDO GOMES BRIGADEIRO COHAB,SAO PAULO,0.0000000000,3.0100000000,1.9400000000
2019,901702,35901702,10208,LESTE 4,MIGUEL SANSIGOLO PROF,SAO PAULO,0.0000000000,3.2200000000,1.8200000000
2019,901714,35901714,10208,LESTE 4,CAMILO MARIA CAVALHEIRO DOM,SAO PAULO,0.0000000000,3.6800000000,2.5300000000
2019,901726,35901726,10210,LESTE 2,JOSE BUSTAMANTE DEPUTADO,SAO PAULO,0.0000000000,2.0900000000,1.0000000000
2019,901738,35901738,10312,CENTRO OESTE,LUIZ CINTRA DO PRADO PROFESSOR,SAO PAULO,5.6200000000,0.0000000000,0.0000000000
2019,901748,35901748,10317,SUL 1,AMADOR E CATHARINA SAPORITO AUGUSTO,SAO PAULO,4.3200000000,3.5200000000,2.5800000000
2019,901751,35901751,10314,SUL 2,JOSE PORPHYRIO DA PAZ,SAO PAULO,0.0000000000,2.5000000000,1.3800000000
2019,901763,35901763,10317,SUL 1,JOSE HERMENEGILDO LEONI PROFESSOR,SAO PAULO,5.2800000000,0.0000000000,0.0000000000
2019,901775,35901775,10317,SUL 1,JOSE CAVALCANTI SILVA DESEMBARGADOR,SAO PAULO,4.8600000000,0.0000000000,0.0000000000
2019,901787,35901787,10318,SUL 3,ITURBIDES BOLIVAR DE ALMEIDA SERRA PROF,SAO PAULO,6.4400000000,0.0000000000,0.0000000000
2019,901799,35901799,10318,SUL 3,HERMINIO SACCHETTA,SAO PAULO,5.6100000000,2.8700000000,1.0300000000
2019,901805,35901805,10401,CAIEIRAS,DR. MARIO TOLEDO DE MORAES,CAIEIRAS,0.0000000000,3.6400000000,2.6800000000
2019,901829,35901829,10403,GUARULHOS NORTE,JOSE MARUN ATALLA,GUARULHOS,6.3500000000,0.0000000000,0.0000000000
2019,901830,35901830,10402,GUARULHOS SUL,ANTONIO PRATICI PREFEITO,GUARULHOS,0.0000000000,3.8400000000,2.7300000000
2019,901842,35901842,10403,GUARULHOS NORTE,JOSE BENEDITO FERREIRA PROFESSOR,GUARULHOS,0.0000000000,3.3900000000,0.0000000000
2019,901854,35901854,20207,JACAREI,CARLOS RICHARD STRAUTMANN PASTOR,ARUJA,0.0000000000,3.1500000000,0.0000000000
2019,901878,35901878,20207,JACAREI,MARIA DAS GRACAS SALES DE OLIVEIRA PROFA,SANTA ISABEL,0.0000000000,3.7500000000,3.0500000000
2019,901885,35901885,10502,SUZANO,LEDA FERNANDES LOPES PROFESSORA,SUZANO,0.0000000000,3.6900000000,2.8300000000
2019,901891,35901891,10502,SUZANO,JANDYRA COUTINHO PROFESSORA,SUZANO,4.5500000000,2.5800000000,0.0000000000
2019,901912,35901912,10503,ITAQUAQUECETUBA,ELISEU JORGE PROFESSOR,POA,0.0000000000,3.1500000000,2.2800000000
2019,901921,35901921,10503,ITAQUAQUECETUBA,MARCELO TADEU DE OLIVEIRA CASTRO CAMPOS MARQUES PROFESSOR,ITAQUAQUECETUBA,0.0000000000,2.3000000000,1.2800000000
2019,901945,35901945,10501,MOGI DAS CRUZES,ILSON GOMES PROFESSOR,MOGI DAS CRUZES,0.0000000000,4.1000000000,2.5700000000
2019,901957,35901957,10601,DIADEMA,ROBERTO FRADE MONTE PROFESSOR,DIADEMA,5.1100000000,0.0000000000,0.0000000000
2019,901970,35901970,10601,DIADEMA,GREGORIO BEZERRA DEPUTADO,DIADEMA,0.0000000000,3.3900000000,1.7800000000
2019,901982,35901982,10601,DIADEMA,JOSE MAURO DE VASCONCELOS,DIADEMA,6.3700000000,0.0000000000,0.0000000000
2019,901994,35901994,10602,MAUA,ANTONIO LAPATE NETTO PROFESSOR,MAUA,0.0000000000,3.4000000000,1.8500000000
2019,902007,35902007,10603,SANTO ANDRE,ATILLIO TOGNATO,SANTO ANDRE,6.1400000000,0.0000000000,0.0000000000
2019,902020,35902020,10606,SAO BERNARDO DO CAMPO,LUIS DOS SANTOS METALURGICO,SAO BERNARDO DO CAMPO,0.0000000000,3.7500000000,2.6100000000
2019,902032,35902032,10704,OSASCO,ANTONIO BRAZ GAMBARINI DOUTOR,OSASCO,0.0000000000,3.4400000000,2.1700000000
2019,902044,35902044,10703,ITAPEVI,IGNES AMELIA OLIVEIRA MACHADO PROFESSORA,ITAPEVI,0.0000000000,2.7500000000,1.9000000000
2019,902093,35902093,10701,CARAPICUIBA,APARECIDA DE FATIMA SILVA PROFESSORA,CARAPICUIBA,5.3100000000,0.0000000000,0.0000000000
2019,902100,35902100,10706,TABOAO DA SERRA,HENRIQUE TEIXEIRA LOTT MARECHAL,EMBU DAS ARTES,0.0000000000,3.3700000000,2.9800000000
2019,902135,35902135,10702,ITAPECERICA DA SERRA,BENEVIDES BERALDO COMENDADOR,ITAPECERICA DA SERRA,0.0000000000,3.3500000000,3.2600000000
2019,902159,35902159,10702,ITAPECERICA DA SERRA,MARIA OLIMPIA DE SOUZA QUEIROZ MACIEL,ITAPECERICA DA SERRA,0.0000000000,2.5600000000,2.5500000000
2019,902160,35902160,10702,ITAPECERICA DA SERRA,LORIS NASSIF MATTAR PROFA,EMBU-GUACU,0.0000000000,3.5500000000,2.0900000000
2019,902184,35902184,10702,ITAPECERICA DA SERRA,BAIRRO DA PALMEIRINHA,JUQUITIBA,7.6900000000,4.0800000000,2.3700000000
2019,902196,35902196,10702,ITAPECERICA DA SERRA,JORGE NINO SOARES PROFESSOR,JUQUITIBA,5.7300000000,4.2200000000,0.0000000000
2019,902226,35902226,10208,LESTE 4,SHIRO KYONO DEPUTADO,SAO PAULO,4.9900000000,2.3700000000,1.5700000000
2019,902238,35902238,10208,LESTE 4,MARIA JOSE BARONE FERNANDES PROFA,SAO PAULO,4.1600000000,0.0000000000,0.0000000000
2019,902248,35902248,10207,LESTE 1,ANNA PONTES TOLEDO NATALI PROFESSORA,SAO PAULO,5.1700000000,0.0000000000,0.0000000000
2019,902263,35902263,10314,SUL 2,MARGARIDA MARIA ALVES,SAO PAULO,0.0000000000,2.6700000000,1.7200000000
2019,902287,35902287,10318,SUL 3,IRMA CHARLITA,SAO PAULO,5.1900000000,3.7200000000,2.5000000000
2019,902299,35902299,10318,SUL 3,JOAO GOULART PRESIDENTE,SAO PAULO,4.2000000000,0.0000000000,0.0000000000
2019,902305,35902305,10314,SUL 2,EUGENIO MARIZ DE OLIVEIRA NETTO,SAO PAULO,4.7800000000,2.6000000000,2.3000000000
2019,902330,35902330,10401,CAIEIRAS,ELCIO JOSE PEREIRA COTRIM PROF,CAJAMAR,0.0000000000,0.0000000000,1.8200000000
2019,902366,35902366,10401,CAIEIRAS,BAIRRO DO ITAIM,MAIRIPORA,0.0000000000,3.0800000000,2.1000000000
2019,902378,35902378,10401,CAIEIRAS,JOSE ROBERTO MELCHIOR DR,MAIRIPORA,0.0000000000,3.1500000000,2.0100000000
2019,902385,35902385,10401,CAIEIRAS,MARIA ZEZA GOMES DE OLIVEIRA,MAIRIPORA,0.0000000000,3.3700000000,2.9700000000
2019,902408,35902408,10503,ITAQUAQUECETUBA,DURVAL EVARISTO DOS SANTOS VEREADOR,ITAQUAQUECETUBA,0.0000000000,3.1700000000,1.9100000000
2019,902494,35902494,10706,TABOAO DA SERRA,JOSE ROBERTO PACHECO,TABOAO DA SERRA,0.0000000000,3.3800000000,2.9400000000
2019,902500,35902500,10317,SUL 1,FRANCISCO ALVES MOURAO PROFESSOR,SAO PAULO,4.6600000000,3.9200000000,2.0400000000
2019,902512,35902512,10314,SUL 2,MIGUEL MUNHOZ FILHO,SAO PAULO,0.0000000000,2.7900000000,1.8500000000
2019,902524,35902524,10314,SUL 2,CESAR YASIGI PROFESSOR,SAO PAULO,5.4400000000,0.0000000000,0.0000000000
2019,902536,35902536,10317,SUL 1,MOACYR DE CASTRO FERRAZ PROFESSOR,SAO PAULO,4.6600000000,0.0000000000,0.0000000000
2019,902548,35902548,20205,SAO JOSE DOS CAMPOS,RUTH COUTINHO SOBREIRO PROFESSORA,SAO JOSE DOS CAMPOS,6.7000000000,5.0800000000,2.8500000000
2019,902559,35902559,20404,CAMPINAS OESTE,VENERANDA MARTINS SIQUEIRA DONA,CAMPINAS,0.0000000000,2.9900000000,1.9900000000
2019,902573,35902573,10207,LESTE 1,PAULO ROBERTO FAGGIONI PROFESSOR,SAO PAULO,0.0000000000,2.7400000000,2.1600000000
2019,902585,35902585,10207,LESTE 1,ELYSEU SIMOES MACHADO PROFESSOR,SAO PAULO,5.0500000000,0.0000000000,0.0000000000
2019,902597,35902597,10210,LESTE 2,NEYDY DE CAMPOS MELGES PROF,SAO PAULO,5.5500000000,3.5800000000,0.0000000000
2019,902603,35902603,10210,LESTE 2,DARIO MONTEIRO DE BRITO PROF,SAO PAULO,5.5600000000,0.0000000000,0.0000000000
2019,902615,35902615,10211,LESTE 3,ANTONIETA DE SOUZA ALCANTARA,SAO PAULO,3.9100000000,2.7500000000,1.5600000000
2019,902627,35902627,10211,LESTE 3,CESAR DONATO CALABREZ,SAO PAULO,4.5900000000,3.3000000000,1.5800000000
2019,902639,35902639,10208,LESTE 4,JOAO CAMARGO PROF,SAO PAULO,4.9100000000,2.8900000000,1.7700000000
2019,902640,35902640,10314,SUL 2,JORGE ANDRADE,SAO PAULO,5.9900000000,0.0000000000,0.0000000000
2019,902652,35902652,10401,CAIEIRAS,BAIRRO JUNDIAIZINHO,MAIRIPORA,0.0000000000,3.4100000000,1.1700000000
2019,902664,35902664,10314,SUL 2,ROSA PAVONE PIMONT DOUTORA,SAO PAULO,3.7300000000,2.9100000000,2.3100000000
2019,902676,35902676,10401,CAIEIRAS,PAULO DUARTE,FRANCO DA ROCHA,0.0000000000,3.2100000000,2.3800000000
2019,902718,35902718,10211,LESTE 3,JOAO CASTELLANO PROFESSOR,SAO PAULO,5.7100000000,0.0000000000,0.0000000000
2019,902724,35902724,10211,LESTE 3,FERNANDO MAURO PIRES DA ROCHA DEPUTADO,SAO PAULO,3.6900000000,2.6800000000,1.5800000000
2019,902743,35902743,20207,JACAREI,EMILIA LEITE MARTINS,GUARAREMA,0.0000000000,3.3900000000,2.3600000000
2019,902755,35902755,10704,OSASCO,JOSE JORGE PROFESSOR,OSASCO,0.0000000000,3.2900000000,2.5000000000
2019,902780,35902780,10314,SUL 2,MARIA JANNUZZI MASCARI PROFESSORA,SAO PAULO,5.4300000000,0.0000000000,0.0000000000
2019,902792,35902792,10208,LESTE 4,JULIETA FARAO PROFA,SAO PAULO,4.6200000000,2.7000000000,1.4500000000
2019,902809,35902809,10208,LESTE 4,ARTHUR CHAGAS JUNIOR PROF,SAO PAULO,4.5600000000,2.8100000000,0.8200000000
2019,902810,35902810,10208,LESTE 4,JOZINEIDE PEREIRA GAUDINO,SAO PAULO,4.5600000000,2.2700000000,1.7800000000
2019,902822,35902822,10207,LESTE 1,MARIA JOVITA,SAO PAULO,4.1000000000,0.0000000000,0.0000000000
2019,902834,35902834,10210,LESTE 2,MARCELO TULMAN NETO,SAO PAULO,0.0000000000,3.2800000000,2.2500000000
2019,902846,35902846,10207,LESTE 1,SAID MURAD,SAO PAULO,5.8000000000,3.3300000000,0.0000000000
2019,902858,35902858,10210,LESTE 2,JOAO BATISTA VILANOVA ARTIGAS PROF,SAO PAULO,0.0000000000,5.1800000000,0.0000000000
2019,902861,35902861,10210,LESTE 2,FRANCISCO PARENTE,SAO PAULO,5.3800000000,3.4500000000,2.0800000000
2019,902871,35902871,10210,LESTE 2,PEDRO BRASIL BANDECCHI PROF,SAO PAULO,4.1500000000,3.2300000000,0.0000000000
2019,902883,35902883,10211,LESTE 3,LUIZ VAZ DE CAMOES,SAO PAULO,5.2100000000,0.0000000000,0.0000000000
2019,902895,35902895,10318,SUL 3,ITIRO MUTO,SAO PAULO,5.2300000000,0.0000000000,0.0000000000
2019,902901,35902901,10318,SUL 3,TANCREDO DE ALMEIDA NEVES PRES,SAO PAULO,0.0000000000,3.0700000000,2.0800000000
2019,902913,35902913,10318,SUL 3,CHRISTIANO ALTENFELDER SILVA DOUTOR,SAO PAULO,0.0000000000,3.2300000000,2.1200000000
2019,902925,35902925,10318,SUL 3,CALHIM MANOEL ABUD,SAO PAULO,5.3700000000,2.7900000000,2.8000000000
2019,902937,35902937,10502,SUZANO,ANDERSON DA SILVA SOARES,SUZANO,5.2700000000,2.4300000000,1.6400000000
2019,902949,35902949,10502,SUZANO,ALICE ROMANOS PROFESSORA,SUZANO,4.5500000000,3.1100000000,0.0000000000
2019,903012,35903012,20307,SAO ROQUE,LUCIA HELENA CESAR PROFESSORA,VARGEM GRANDE PAULISTA,0.0000000000,3.7400000000,2.4800000000
2019,903048,35903048,10702,ITAPECERICA DA SERRA,PEDRA BRANCA,JUQUITIBA,7.9800000000,5.6300000000,3.5100000000
2019,903061,35903061,10706,TABOAO DA SERRA,MARIA JOSE ANTUNES FERRAZ PROFESSORA,TABOAO DA SERRA,0.0000000000,3.3700000000,2.4600000000
2019,903073,35903073,20102,SANTOS,JACONIAS LEITE DA SILVA PASTOR,GUARUJA,0.0000000000,3.9600000000,2.1200000000
2019,903097,35903097,20103,SAO VICENTE,RUBENS PAIVA DEPUTADO,PRAIA GRANDE,0.0000000000,2.9000000000,1.8200000000
2019,903127,35903127,20202,GUARATINGUETA,MIQUELINA CARTOLANO PROFA,LORENA,0.0000000000,4.3100000000,3.9200000000
2019,903164,35903164,20207,JACAREI,CELISA MERCADANTE FARIA PROFA,JACAREI,6.1500000000,3.8400000000,3.0600000000
2019,903188,35903188,20302,AVARE,ABILIO RAPOSO FERRAZ JUNIOR,ITAI,0.0000000000,3.6500000000,3.3100000000
2019,903197,35903197,20304,ITAPETININGA,ORESTES ORIS DE ALBUQUERQUE PROF,ANGATUBA,0.0000000000,0.0000000000,4.0400000000
2019,903206,35903206,20313,ITARARE,MARIA TEREZA DE SOUZA FALCARELI PROFESSORA,ITABERA,0.0000000000,3.9800000000,2.8700000000
2019,903231,35903231,20307,SAO ROQUE,JOSE PINTO DO AMARAL PROFESSOR,MAIRINQUE,0.0000000000,0.0000000000,3.7900000000
